id,joke,label
10114,发誓要结束口袋妖怪的战争，一劳永逸地释放皮卡丘难民。,0
10115,您不应该知道超过五种颜色的名称。,0
10116,传闻对女人不好的男人下辈子会做卫生巾。,1
10117,经验是一位好老师，但她的费用很高......,1
10118,记得刚毕业不久的一天，女友给我发了一条短信：“我们还是分手吧！”我还没来得及伤心呢，女友又发来一条：“对不起，发错了。”这下可以彻底伤心了。,1
10119,过去，闹钟响的时候，我常常有把它拍了再继续睡的毛病，但是自从我在闹钟旁边放了三个老鼠夹之后，我的毛病就根除了。,1
10120,弟弟和哥哥抢电脑，哥哥说：等一会我在玩qq农场，种完香蕉就给你。 弟弟说：拉倒吧别骗我了，咱家住在北方哪能种香蕉！？,1
10121,“我曾经因为一句话让女神脱衣服了！” “哇！这么厉害！你说的什么？” 我说：在吗？ 她说：在，呵呵，去洗澡了。,1
10122,母亲：“吉米，你又打架了。我看你丢了两颗门牙。” 吉米：“妈妈，我没有丢。我把门牙放在口袋里了。”,1
10123,你家那破相机的破像素我都不乐意说，拍出来的玩意都省的马赛克了。,1
10124,某日，去兰州拉面馆吃饭！ 哇塞，这么多人啊！ 先报了自己要的，坐一旁等！ 突然一男子：“老板，再给我拉一碗！” 全场喷饭！,1
10125,爸爸埋怨道：“咳，这么晚了，你妈妈还在和她单位的钟叔叔聊，有啥工作不能明天上班说吗？” 4岁儿子：“要不要我把他哭走？”,1
10126,如果您希望您的孩子听取您的意见，请尝试与其他人轻声交谈。,1
10127,有些人喝知识的泉源......其他人只是漱口。,1
10128,推论：所有故障发生在水管工休息日。,1
10129,通过砍伐美丽的森林树木，记录员赚了20美元。,1
10130,男：亲爱的，你一定要早点给我来信，越早越好，不然我要急死的。 女：放心吧，亲爱的，为了安慰你，昨天我就把信写好了。,1
10131,为什么披萨比救护车更快到达你的房子？,1
10132,公司老总真威风，带着小秘全球通；部门经理多风情，带着二奶神州行；部门主任也不傻，带着恋人充值卡；一般员工兜里空，带着老婆本地通。,1
10133,亲爱的阿贝，我今年四十四岁。我在想，要是能遇到一个年龄同我相似而没有任何坏习惯的男人就好了。 亲爱的阿芬，我也在这样想。,1
10134,宁静不是暴风雨的自由，而是暴风雨中的和平。,0
10135,金发和树之间的区别在于，树知道什么时候被砍伐。,0
10136,在生日party上，老王的太太对他说：你已经第四次去拿冰淇淋和蛋糕了，难道你都不难为情吗？ 老王说：为什么要难为情？我每次都告诉他们是替你拿的。,1
10137,它不是瘫痪软件，它在功能上受到挑战。,0
10138,内森 - 愚蠢的地狱，往往让别人感到愚蠢。,0
10139,我不是疯了，我受到高度智力独立的影响。,0
10140,职业军人是可以预测的，但这个世界充满了业余爱好者。,1
10141,赤脚会使锋利的金属物体磁化，因此它们总是从地板上指向上方。,0
10142,女：亲爱的，听说你最近干活时心不在焉，产量急剧下降，你的心哪儿去了？ 男：这就奇怪了。上次我们约会，你不是让我把心交给你了吗？,1
10143,活在这个草泥马的时代里，对凡事都要抱着去他妹的心态。,1
10144,医生：有什么不舒服的地方吗？ 患者：一呼吸就特别疼。 医生：好吧，我会让你不呼吸。,1
10145,习惯是电缆; 我们每天旋转它的一个线程，最后我们无法打破它。,1
10146,今天到一外企应聘，面试官问我了：“你为什么选择到外企上班？” 我鬼使神差的说了一句：“师夷长技以制夷！”,1
10147,"你是喝水,还是喝水,还是喝水?随你挑。",1
10148,还是小学，那时老师要求写好人好事，一同学写到：今天，我在公园里捡到1亿元，都是10块一张的，足足有语文书那么厚……,1
10149,这是一项投资，你知道，也许是一个糟糕的投资！,0
10150,儿子：爸爸，地球是围着太阳转吗？ 爸爸：是的。 儿子：那下雨天没有太阳，地球该怎么办？ 爸爸：这个……,1
10151,B：啊！我知道了。大概是那支病毒是美国来的，所以有‘时差’！,1
10152,一个乐观主义者会告诉你在事情发展的过程中振作起来。,0
10153,金融学校入学考试，其中一到题是：请写出三种能够贷款的机构。一位老师批改某考生的试卷后，哑然失笑。 那名考生的答案是：银行/信用社/父母。,1
10154,现在，为了教育他的父亲，让孩子逗乐的成本要高得多。,1
10155,生活就像一部电影。你做得多好取决于你的评论家。,1
10156,一位先生打算谋求一份当监狱门卫的工作。看守人问：现在这儿有一群非常野蛮的家伙，你认为你能对付他们吗？ 没问题!这位先生回答，要是他们不规矩，让他们滚好了。,1
10157,获得一只免费的小猫证明你不需要钱来获得爱。,0
10158,律师对刚刚失去丈夫的一妇女说：在宣读您的丈夫的遗瞩之前，我想向您提一个问题：夫人，您愿意嫁给我吗？,1
10159,新来的员工说把工作当成乐趣，我踏马花这么多钱是请你来玩的？,1
10160,所有人都赞成失去他们的权利，请什么都不做。,0
10161,我自己制作水 - 两杯H，一杯O.,0
10162,两个猎人将他们死去的鹿拖回车里。,0
10163,括号中的任何内容都可以（不）被忽略。,1
10164,美利坚合众国赞赏你努力铲除恐怖分子并为你的参与喝彩。上帝保佑美国！！,0
10165,精神病院的病人对新来的医生说：医生，我们都很喜欢你，觉得你比以前那位医生好多了。 医生：谢谢，为什么呢？ 病人：你看上去和我们的样子差不多。,1
10166,一个年轻人写了一封信：亲爱的米拉，我爱你，而且希望你嫁给我，如果你同意，你就回答我。如果你不同意，就连这封信也不用拆开。,1
10167,用户：不好啦，电脑出毛病了！ 客服：什么症状？ 用户：我拨号上网，输入用户名的时候没有问题，可是密码的时候，我明明输入的是数字，可显示出来的是星星！！,1
10168,就算是believe，中间也藏着一个lie。,1
10169,高数课，老师在黑板上奋笔疾书，底下闹成一片。 老师忍无可忍：“同学们声音小一点！” 一哥们曰：“老师，慢慢你就习惯啦！”,1
10170,永远不要诉诸一个男人更好的本性。他可能没有。,1
10171,老公在吃晚饭时夸奖老婆：“这菜真是太好吃了，亲爱的，是你亲自买的吧？”,1
10172,为了确保击中目标，首先射击并调用你击中目标的任何东西。,0
10173,最不容易得到的就是年龄，要不你活个100后给我看看。,1
10174,如果你觉得一整天都累得跟狗一样，那你就错了：狗可没你这么累。,1
10175,你必须保持体形。我的祖母，她60岁时开始每天步行五英里。她今天97岁，我们不知道她到底在哪里。,1
10176,经过几次眨眼之后，一个男人通常感觉更好......特别是如果她眨了眨眼！,1
10177,真羡慕你这么年轻就认识我了。,1
10178,我妻子和我有最后结婚的秘诀。每周两次，我们去一家不错的餐厅，一点酒，美食......她去周二，我去周五。,1
10179,提醒大家要学会修自己的笔记本，这是很重要的！从前有个人，他不会修自己的笔记本，后来的事情大家都知道了。,1
10180,女：“我也觉得不配啊。你配不上我。我ＱＱ都两个太阳了。 你才两个月亮。咱俩差距太远了，你追不上我。”,1
10181,始终尽量保持你的着陆次数等于你所做的起飞次数。,1
10182,如果一个人靠时钟而不是剑，那么迅速就是它自己的奖赏。,1
10183,你失去的任何东西都会自动增加一倍的价值。,1
10184,说得肯定; 完全无视你所拒绝的一切，强调你的选择。,0
10185,我开始用锤子击打他的手指，他倒在了地上。,0
10186,能够说出的委屈，便不算委屈；能够抢走的爱人，便不算爱人。,1
10187,哪个没心没肺的人，没有一段为某人掏心掏肺的曾经。,1
10188,雪莉去了她的新妇科医生进行第一次检查。,0
10189,验光师的办公室：如果你没有看到你想要的东西，那么你来对地方了。,1
10190,昨天买的杜蕾斯，有点不好意思，于是放到客厅的空烟盒子里，随手放到床头柜上，下班回来，无语的是，烟盒不见了，媳妇说：那盒烟见你不吸，于是我就给你爸了……,1
10191,某军校生，毕业分配时他要求不能分在鸟不拉屎的地方， 领导同意了。 年底回家过年，家人问他地方怎样， 他脸色有点发青，答道:“候鸟栖息地，满地鸟屎！”,1
10192,下班和同事一起走，在楼下经过老板的车，我觉得老板车的颜色好像和以前不太一样（可能是脏了）。 同事直接很冷的说是太阳晒的。,1
10193,父亲：刚开学考试，你怎么就得了个‘0’分？ 儿子：老师说，我们一切都要从‘0’开始。,1
10194,一个水手决定纹身，于是在背后刺了一副世界地图。 有一天，他生病了，去找医生。 医生问那理不舒服？ 在台湾海峡的附近。,1
10195,下午老婆的奇瑞QQ打不着火了，打电话给我问怎么回事。 当时我正在忙，于是非常脑残的问了一句：你车里安360了？ 然后我俩在沉默后爆笑了好久……,1
10196,防水服不是。（但是，含有汗液100％有效）。,0
10197,数钱数到手抽筋，来来回回就那两百，睡觉睡到自然醒，爬起来一看满天星星。,1
10198,妈问：“孩子，你在妈肚子里的时候看见什么了？” 孩说：“一片漆黑！” 妈说：“你怎么知道的？” 孩说：“因为我没睁眼睛！”,1
10199,美国非贵宾协会 - 我们没有意义，但我们确实喜欢披萨。,0
10200,您的通话将按照被忽略的顺序回答。,0
10201,我的孩子把测试答案卖给了你的荣誉学生。,0
10202,当你找到更绿的牧场时，你太老了，无法爬上围栏。,0
10203,担心是您许多人从未欠过的债务的预付利息。,1
10204,一位著名的牧师做完见证后，说：诸位兄弟姐妹，你们对于信心还有什么怀疑之处吗？ 一名学生举手问道：为什么我们教堂顶上要装避雷针呢？,1
10205,小心驾驶，我们需要我们能得到的每一位纳税人。,0
10206,有时你愚蠢的深度让我感到惊讶。,1
10207,一个家伙对律师说：我要离婚，我受不了我老婆晚上12点还往舞厅里跑。 是吗？那真是不可原谅，她去干什么？律师问道。 去把我拎回来！,1
10208,你做床，做菜，六个月后你必须重新开始。,0
10209,如果其他人愿意向他们学习，我愿意犯错误。,0
10210,一日上化学课，teacher领着我们复习上节课的内容，问道：上节课我们学习了离子键，共价键还有什么键？ 某君答道：还有郑伊健。,1
10211,如果有的话，武器很少用于设计的角色。,0
10212,某日，在老公怀里，他突然翻看着我的嘴唇和牙齿，说了句：“牙口不错！”,1
10213,青春不是生命的时刻，而是一种心态。,0
10214,一个成为富翁的乞丐和儿子经过一家面包店，儿子央求要买面包。 乞丐骂到：混蛋！不论想要什么，首先要有‘乞讨’的概念，这可是我们乞丐生存的原则问题。,1
